symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
KPIGREEN,396.65,True,False,False,False,False,False,1.0526098887852966,20.566223169999997,1.038823401775667,False,-0.2710111409404835,True,43.0,False,0.894379965888764,57.0,0.27,0,True,▃▅█▇▇▁▄▄▅▁▄▄▆▄▅▂▆▆▂▃,0.02110953790706649,-0.135838779956427,-0.013969601009617527,-0.16145134022345642,UP,False,9,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ONGC,237.8,False,False,False,False,False,False,0.6876741604553365,262.90254848,0.6705707687044052,False,-0.11716704709984503,True,43.65,False,0.7732780612244897,12.0,-1.13,0,True,▁▄▆▆▄▆▅▃▅▅▇▇▆▃▇▅▅▅█▂,-0.11119416931414683,-0.1600141292829389,-0.14627330823083085,-0.1856266895499683,UP,False,7,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JKLAKSHMI,567.0,True,False,False,False,False,False,0.5605061812373389,5.1252831,0.5376197796945882,False,-0.31404935499784914,True,59.81,False,0.9930844395739418,65.0,0.25,0,True,▄▄▃▄▄█▄▃▄▂▁▁▅▅▅▄▁▃▄▄,-0.037841506872560604,-0.15062542131675527,-0.07292064578924462,-0.17623798158378468,UP,False,7,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SUNTV,496.6,True,False,False,False,False,False,1.0755533882116204,11.259560780000001,1.0365087665804018,False,-0.37347968403417076,True,46.68,False,0.909436278091119,59.0,0.24,0,True,▄▆▇▁▄▅▁██▃██▂▅▃▅█▂▆▃,-0.01867404406679185,-0.16383229499915808,-0.05375318298347587,-0.18944485526618748,UP,False,6,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
PIIND,2572.3,True,False,False,False,False,False,0.5626303539280829,39.910006190000004,0.5306422126275593,False,-0.18523881577837203,True,44.86,False,0.8391948518407663,27.0,-0.67,0,True,▂▄▂▃▂▅▆█▁▄▆▆▆▅▆▆▄█▆▂,-0.08384086618940756,-0.17739047009913644,-0.11892000510609158,-0.20300303036616585,UP,False,5,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
PTC,168.42,True,False,False,False,False,False,1.4971903842528667,19.549536762,1.3616511416986694,False,-0.26284981444661776,True,51.12,False,0.8979921654048166,20.0,-0.72,0,True,▂▂▄▂▅▄▄▂▅▄▇▇▁▄▅█▁▆▃▂,-0.07201498705162834,-0.18242718446601947,-0.10709412596831236,-0.20803974473304887,UP,False,5,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
MOIL,269.0,True,False,False,False,False,False,1.0455769498395937,11.5401538,0.9816992194774736,False,-0.4031237585296449,True,42.6,False,0.9400445748835978,61.0,0.22,0,True,▁▁▁▃▄▄▃█▇▅▆▆▃▆▁█▃▅▅▃,-0.05729805502015073,-0.1921921921921922,-0.09237719393683475,-0.2178047524592216,UP,False,4,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TORNTPOWER,1401.0,False,False,False,False,False,False,0.8151049556237762,36.5250507,0.8098300173260496,False,-0.03915569305400485,True,60.15,True,1.1102087524686688,84.0,1.02,0,False,▆▃▅▆█▅▆▇█▁▆▆▅█▇▆▆▆▇▇,0.0013580158673434095,-0.2018003646308113,-0.03372112304934061,-0.2274129248978407,UP,False,3,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
RVNL,224.73,True,False,False,False,False,False,0.7153163332566075,92.092825836,0.6701475360650663,False,-0.2801803388008979,True,35.18,True,1.1729012469160498,80.0,0.85,0,False,▅▅▇▅▄▃▅▃▇▂▃▃▆█▁▇▇▆▆▇,-0.015076478064600995,-0.2728361106617053,-0.05015561698128501,-0.2984486709287347,UP,False,1,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JYOTHYLAB,189.12,True,False,False,False,False,False,0.6959461092010346,9.914162112,0.6604656368563018,False,-0.44071059468015095,True,50.04,False,0.9476285614187917,38.0,-0.25,0,True,▆▅▂▆▅▃▁▁▅█▄▄▅▇▂▇▅▃▂▃,-0.048213387015601294,-0.2794330564657471,-0.08329252593228531,-0.3050456167327765,UP,False,1,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
E2E,378.8,False,False,False,False,False,False,0.938930723774562,64.4533882,0.8894561821789673,False,-0.02591408519711177,True,38.33,False,0.7782820130153606,17.0,-0.77,0,True,█▁▁▂▂▃▆▂▂▂▃▃▁▂▂▂▃▂▃▁,-0.02471678681771361,-0.8728261599409118,-0.059795925734397626,-0.8984387202079412,UP,False,0,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
GRMOVER,96.53,True,False,False,False,False,False,0.3875683561542707,12.29435039,0.40935223510293905,False,-0.039710170239872576,True,35.13,False,0.875066943991232,73.0,0.45,0,True,▂▅▃▃▃▃▁▄▅▂▂▂▄▄▇▆▅▇█▃,0.06018671059857228,-0.41068376068376067,0.025107571681888263,-0.4362963209507901,UP,False,0,19.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
NUVOCO,309.75,True,False,False,False,False,False,0.6932821017446855,5.4994254,0.6881893185585236,False,-0.22074666012062946,True,43.14,False,0.8240451562992465,20.0,-0.6,0,True,▅▁▅█▆█▅▄▅▅██▆▃▄▄▅▇▅▃,0.00016144656118832756,0.057708724603039,-0.03491769235549569,0.03209616433600959,FLAT,True,57,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
HEMIPROP,135.76,True,False,False,False,False,False,0.7988845132951247,5.459547672,0.775710301212302,False,-0.15388990063070043,True,48.13,False,0.9173385175443612,42.0,-0.01,0,True,▇▆▅▄▅▅▅▆▅▅▃▃▆▆▄▆▁▇█▄,-0.018152889274607786,0.049961330239752355,-0.0532320281912918,0.02434876997272295,FLAT,True,56,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
NAVKARCORP,101.8,True,False,False,True,False,False,0.7547624252954183,6.584362919999999,0.7123874504296458,False,-0.06621369198732638,False,55.88,True,1.1644577811119448,77.0,0.7,0,False,▆▄▆▅█▅▅▄▁▂▇▇▅▄▆▇▇█▆█,0.0793044953350297,0.008020596098623711,0.044225356418345685,-0.017591964168405694,UP,False,45,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ROUTE,533.55,True,False,True,False,False,False,0.7551162393835571,6.138386039999999,0.7489367255217722,False,-0.13940577934489706,False,51.75,True,1.1191124951342935,83.0,0.81,0,False,▆▆▆▃▅▅▅▅▆▆▆▆▇▇▁▄▄▅█▆,0.029323815954470867,0.006508205998867922,-0.00575532296221315,-0.019104354268161483,UP,False,45,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
COALINDIA,439.35,False,False,False,True,False,True,0.529661044935062,187.61901349500002,0.5130899179897928,False,-0.16248361258321672,False,40.7,False,0.7240189276692639,12.0,-1.32,0,True,▅▅▄▂▃▆▆▅▆▆▅▅█▃▃▂▃▇▅▁,-0.087823108066023,-0.008574974613561936,-0.12290224698270702,-0.03418753488059134,FLAT,False,41,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SHARDAMOTR,859.65,True,True,True,False,False,False,0.92884122881901,3.4140140100000003,0.9428411219679382,False,-0.04644281166299965,False,52.15,False,0.9320239127132351,48.0,-0.06,0,True,▆▆▅▆▄▂▁▅▅█▁▁▄▇▄▆▅▅▄▄,0.09775252202783813,-0.008706180811808184,0.06267338311115411,-0.03431874107883759,UP,False,41,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
CAMS,749.8,True,False,False,False,False,True,0.746665282133289,67.39329865999999,0.7037057807307944,False,-0.08820226125147328,False,43.16,False,0.9228926998246589,43.0,-0.21,0,True,▄▅▆▆▄▄▅▅▃▅▃▃▆█▇▅▁▃▅▄,0.011739306436378216,-0.02159587655770867,-0.0233398324803058,-0.047208436824738076,UP,False,38,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
OSWALPUMPS,406.2,True,False,True,False,False,False,0.9940536247931513,33.47445456,0.9579115259647336,False,-0.3879160079112544,False,50.49,True,1.160502907578091,77.0,0.68,0,False,█▆▄▇▆▆▄▅▄▅▆▆▃█▆▆█▁▅█,0.04866399896734208,-0.0181290790427846,0.013584860050658065,-0.04374163930981401,UP,False,38,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
PUNJABCHEM,1066.0,True,True,True,False,False,False,0.16430784824025635,0.663585,0.16520173319923898,False,-0.22416289799574302,False,61.75,True,1.02590088219169,81.0,0.8,0,False,▄▃▄▅▅▄▅█▄▃▄▄▄▃▁▂▄██▄,0.06685348278622882,-0.024256292906178478,0.03177434386954481,-0.04986885317320788,UP,False,37,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
INDIQUBE,168.41,True,True,True,False,False,False,0.2179013337618512,0.479564316,0.2201281176394607,False,-0.3273866511436631,False,59.34,False,0.8995747712784907,59.0,0.23,0,True,▃▄▃▇▁▄▄▇▂▄▂▂▄▄▇▁▂█▃▃,0.100215587639642,-0.029337175792507275,0.06513644872295798,-0.05494973605953668,UP,False,36,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JSWSTEEL,1231.0,False,False,False,True,False,True,0.7768141578934679,141.5888814,0.7591696994849308,False,-0.202388288420949,False,50.44,False,0.8784013235230093,54.0,0.11,0,True,▄▄▅▁▄▄█▅▅▅▆▆▆▄▄▅▂▆▇▃,-0.0538774882791484,-0.03798061894341975,-0.08895662719583242,-0.06359317921044916,FLAT,False,33,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
MMTC,63.43,True,False,False,False,False,False,0.3255987690125646,34.464271862000004,0.28518232931793575,False,0.0781157171398809,False,26.06,False,0.9141133346194995,33.0,-0.42,0,False,█▁▃▂▃▃▄▅▅▅▆▆▆▅▅▅▇█▇▅,-0.019477508115628317,-0.03821076573161486,-0.05455664703231233,-0.06382332599864426,UP,False,33,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
JINDALPOLY,651.55,False,True,False,True,False,False,1.2073909789622304,4.0312050049999995,1.145662195764386,True,-0.1093993074437946,False,56.64,True,1.1261556814792724,80.0,0.76,0,False,▁▃▃▆▇▃▇▆▇▄▅▅▆▇█▂▄▅▆▆,-0.06974585950885215,-0.03702335205438967,-0.10482499842553616,-0.06263591232141907,FLAT,False,33,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JSWENERGY,536.95,True,False,False,True,False,True,0.8038135192254252,118.17807723000001,0.7560761750312786,False,-0.16196054307120866,False,29.71,False,0.6155918155918155,4.0,-1.67,0,True,▅▅▆▅▄█▇▇▅▂▃▃█▆▄▅█▅▇▁,-0.08087983567271484,-0.042101507448041975,-0.11595897458939886,-0.06771406771507138,FLAT,False,32,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TIINDIA,2899.4,True,False,False,True,False,True,0.5536432213408468,41.9775132,0.5159687246506782,False,-0.21514947379026964,False,43.05,False,0.8859209565065286,21.0,-0.8,0,True,█▂▃▁▂▂▂▆▅▆▆▆▆▄▆▆▅▄▆▃,-0.053195310714169164,-0.03961576681020207,-0.08827444963085318,-0.06522832707723147,FLAT,False,32,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
MASTEK,1606.1,True,True,False,False,False,False,1.1817259397502442,5.99508947,1.1805588843611081,False,-0.10144052889132904,False,43.41,False,0.963916953480626,36.0,-0.28,0,True,▁▃▂▃▃▂▂▃▃▂▃▃▁█▄▃▂▃▂▃,0.014208133367011877,-0.04227787716159814,-0.02087100554967214,-0.06789043742862755,UP,False,32,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SUNDROP,634.1,True,False,False,False,False,False,1.5037920850561135,1.00897992,1.460088823456699,False,-0.460150558894322,False,78.72,True,1.0442464962956575,85.0,1.01,0,True,▅▂▁▃▅▅▅█▆▄▃▃██▃█▆▇▆▆,-0.03661501063506534,-0.04351761067953841,-0.07169414955174935,-0.06913017094656781,FLAT,False,31,18.0,IGNORE,DISTRIBUTION,,NEUTRAL,C,WAIT,No standout factor
BASF,3456.8,True,False,False,False,False,False,0.6008246263745255,5.83818952,0.5720754680831139,False,0.10250698121181775,False,40.77,False,0.8601447287917467,12.0,-0.93,0,False,▅▄▄▄▅▄▃█▁▂▆▆▅▅▆▅▄▅▆▄,0.05197808886183819,-0.052931506849315024,0.016898949945154174,-0.07854406711634443,UP,False,29,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
ETHOSLTD,2451.8,True,True,True,False,False,False,0.6531910855083772,2.6577512000000003,0.6559007519174219,False,-0.1649037121653968,False,41.49,False,0.7587020325314754,15.0,-0.91,0,True,▄▄▃▄▃▃▃▁▃▃▃▃▂▃▁▄█▄▂▁,0.028094599127809428,-0.05215138980167766,-0.006984539788874589,-0.07776395006870707,UP,False,29,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
MEDPLUS,816.2,True,False,False,False,False,True,0.43589416262227215,6.242787320000001,0.4195020304489444,False,-0.04003848020180987,False,51.13,False,0.827486870746648,26.0,-0.64,0,True,▅█▄▄▁▅▄▅▂▄▇▇▇▃▃▃▃▅▄▂,-0.050322880912211265,-0.06399082568807335,-0.08540201982889528,-0.08960338595510275,UP,False,26,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ATLANTAELE,1662.2,False,False,False,True,False,False,1.1839909401303137,15.153612520000001,1.0859758396001167,True,-0.1653634315146898,False,45.36,False,0.7278387073481865,60.0,0.06,0,True,▂██▄▁▂▄▂▄▄▃▃▄▃▃▄▃▂▅▁,-0.12085470989580582,-0.06539218442507733,-0.15593384881248984,-0.09100474469210673,FLAT,False,25,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
BHARATWIRE,208.14,True,False,False,True,False,False,0.7471393516629127,5.248957776,0.7229075742881682,False,-0.1760749374442877,False,44.14,False,0.9662131841912289,41.0,-0.17,0,True,▄▂▄▆▇▁▄█▆▆▅▅▆▆▂▄▇▂▅▄,0.007259001161440182,-0.06655305408556822,-0.027820137755243834,-0.09216561435259762,UP,False,25,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
POWERGRID,288.0,True,False,False,False,False,True,1.010463980185911,294.0308352,1.0128287915618566,False,-0.017285026663985317,False,60.06,False,0.9651913990936265,25.0,-0.64,0,True,▅▁▄▅▆▃▆▆▇▄▇▇█▅▆▇▇▆▇▅,0.01194659170765977,-0.09816815406294044,-0.023132547209024246,-0.12378071432996984,UP,False,16,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TATASTEEL,190.1,False,False,False,True,False,True,0.8771801646636845,538.30438306,0.8508047271157299,False,-0.1462668843586041,False,49.12,False,0.8636179826643459,66.0,0.36,0,True,▅▁▃▂▃▄▆▆▅▅▃▃█▄▂▄▁▃▅▂,-0.09721232844184835,-0.10334418187821326,-0.13229146735853237,-0.12895674214524266,FLAT,False,15,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JSFB,441.2,True,False,False,False,False,True,0.9894081091387313,22.4484766,0.9398295909035411,False,-0.09352519030208346,False,49.37,False,0.8397258176993858,17.0,-0.86,0,True,▃█▅▇▅▅▆▆█▇▇▇▂▄▁▄▅▄▆▄,-0.054841473864610135,-0.10050968399592253,-0.08992061278129415,-0.12612224426295193,UP,False,15,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
CANBK,127.09,False,False,False,False,False,False,1.0363679080757462,456.092496367,1.0158979385287294,True,-0.13629615662237568,False,47.56,False,0.922832140015911,57.0,0.19,0,True,▂▁▄▄▃▄▅▅▄▄▆▆█▅▅▄▂▄▃▄,-0.01381236905408556,-0.11902121170109514,-0.04889150797076958,-0.14463377196812455,UP,False,11,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
CUB,220.08,True,True,False,False,False,False,1.189805264175538,83.139027384,1.235957807569636,False,-0.029620257855578862,False,56.65,True,1.0576824338831787,52.0,0.05,0,False,█▁▆▅▆▆▆▃▅▄▆▆▅▆▆█▅▅▄▆,-0.13063401145565867,-0.19941797017097118,-0.1657131503723427,-0.2250305304380006,UP,False,3,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
JAYNECOIND,85.91,True,False,False,True,False,False,1.118552507621383,32.426282768,1.0792731272712692,False,-0.13538895628318964,False,40.5,False,0.8626749313055146,41.0,-0.03,0,True,▇▁▇▄▄▆▆▄▅▅▆▆▇▆█▃▆▃▆▃,-0.03352458094273825,-0.22596630327056488,-0.06860371985942226,-0.2515788635375943,UP,False,2,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ANANDRATHI,2059.8,False,False,False,False,False,False,0.6077520924740616,71.8602426,0.6488968034306148,False,0.28644002347327185,False,40.79,False,0.8106523575296865,13.0,-0.96,0,False,▇▄▆▅▄▂▅▁▃▅▃▃█▄▅▄▃▆▃▁,0.18549640287769797,-0.425439330543933,0.15041726396101396,-0.4510518908109624,UP,False,0,18.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
CONCORDBIO,1259.8,True,False,True,False,False,False,0.6837955629614112,19.7794899,0.6486722134528881,False,-0.2634420345565451,False,34.27,False,0.7612764208679041,11.0,-1.08,0,True,▂▄▁▅▆▅█▁▄▅▃▃▅▆▆▄▁▆▅▁,-0.05328022845119118,0.16110599078341004,-0.0883593673678752,0.13549343051638063,FLAT,True,76,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
APARINDS,13443.0,True,False,False,True,False,False,0.8177047573479117,212.8551177,0.7154801242916675,False,-0.07270632809143265,False,44.36,True,1.2187650250704032,66.0,0.33,0,False,▂▄▁▂▃▄▄▂▁▃▅▅█▅▄▁▅▃▂▅,-0.04558040468583602,0.13156565656565666,-0.08065954360252003,0.10595309629862726,FLAT,True,71,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
HNDFDS,532.5,True,False,False,True,False,True,0.47079343517179545,2.144484,0.4543747352964691,False,-0.0875321794399776,False,41.08,False,0.7221206581352834,6.0,-1.5,0,True,▃▃▄▃▅▂▃▇▄▆▆▆▅█▅▅▆▇▃▁,0.016512360408513782,0.10180012414649275,-0.018566778508170234,0.07618756387946335,FLAT,True,66,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
VEEDOL,1434.8,True,False,False,False,False,False,0.8850543608029162,1.1966232,0.8694601467344456,False,-0.28430302412606,True,64.27,True,1.1380055244705716,79.0,0.79,0,True,▆▅▄▄▃▇▃█▅▁▆▆▇█▆▆▆▅▅▇,0.004480537664519613,0.01686746987951815,-0.030598601252164404,-0.008745090387511256,FLAT,False,48,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
LAXMIDENTL,214.64,True,False,False,False,False,False,0.8248289019057867,3.493008432,0.7844118491022198,False,-0.1805988148440797,True,52.76,True,1.135319496895947,79.0,0.71,0,True,▄▁▅▆▅▆▅▆▅▇▇▇█▇▆▇▅▆█▇,-0.015999633246229328,0.005527967769136888,-0.051078772162913344,-0.020084592497892517,FLAT,False,45,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TCI,931.45,True,False,False,False,False,False,1.1948434988649732,3.358342975,1.184651277288839,False,-0.13236695214888106,True,66.18,True,1.1948867944968042,84.0,0.89,0,True,▅▆▆▅▄▅▅▄▃▂▄▄▃▆▁▄█▄██,-0.01439077297497482,-0.014338624338624317,-0.049469911891658835,-0.03995118460565372,FLAT,False,39,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
PRINCEPIPE,261.4,True,False,False,False,False,False,0.536078967885117,4.5815578,0.4965418480414886,False,-0.25696639491243917,True,50.8,True,1.009739614390777,66.0,0.48,0,True,▂▃▆▂▃▅▃▄▅▁▆▆▂▇▆▅█▇▆▅,-0.039853076216712635,-0.03221029248426521,-0.07493221513339665,-0.05782285275129462,FLAT,False,35,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
INDIASHLTR,775.75,True,True,False,False,False,False,0.7061129630917792,6.14223335,0.7019541569494708,False,-0.025968331567936154,True,53.84,False,0.9808887026544482,29.0,-0.51,0,False,▅█▅▅█▆▇▇▆▇▅▅▅▆▇▅▆▁█▆,0.05207838882484572,-0.04181077075098816,0.016999249908161707,-0.06742333101801756,UP,False,32,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
INSECTICID,655.25,True,False,False,False,False,False,1.0015247535290293,1.418157575,0.9625598058268064,False,-0.3498308406760316,True,64.22,True,1.1873024089925863,81.0,0.77,0,True,▄▅▂▁▅█▅▂▆▇▅▅▆▃▄▅▂▃▅▇,-0.07378613329563932,-0.05324375090304867,-0.10886527221232334,-0.07885631117007808,FLAT,False,28,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
SKFINDIA,1587.3,False,False,False,False,False,False,1.1600492546904329,5.8169783100000005,1.1243836675773182,True,-0.15888083901151806,True,51.17,False,0.918976679866742,30.0,-0.43,0,False,▄▆▆▁█▁▇▄▄▃▃▃▄▂▂▄▂▆▂▂,0.00870615149974574,-0.09442035600182563,-0.026372987416938276,-0.12003291626885504,UP,False,17,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ESCORTS,2919.8,True,True,False,False,False,False,0.6497579335408961,25.132470480000002,0.6575464276558368,False,-0.13786597683943674,True,50.81,False,0.9969978219492573,64.0,0.3,0,False,▇▃█▁▂▃▂▃▅▃▄▄▂▅▂▅▃▂▄▄,0.06538714150186098,-0.11841787439613516,0.030308002585176963,-0.14403043466316456,UP,False,12,17.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
FAZE3Q,571.65,True,False,True,True,False,False,0.5649187718372416,0.82306167,0.5461236149847009,False,0.010903324084539675,False,50.56,False,0.8743169398907105,63.0,0.34,0,False,▄▇▃▇█▄▅▄▆▇▁▁▃▆▆▆▄█▇▃,0.05392699115044253,0.24244729406650722,0.01884785223375851,0.21683473379947782,FLAT,True,86,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
KAPSTON,354.5,True,False,True,True,False,True,0.8200705860667514,0.8043605,0.8001799653721728,False,-0.16289076168684183,False,59.75,False,0.9477883616347962,29.0,-0.36,0,False,▅█▆█▇▆▇▆▇▁▅▅▇▇▄▇▇▇▆▆,0.055845122859270235,0.016196072810663598,0.02076598394258622,-0.009416487456365807,UP,False,47,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
BBTC,1498.1,True,False,False,False,False,False,0.8624465825570083,5.07331565,0.8320668967243546,False,-0.08700400908159625,False,51.49,True,1.0632608179405905,75.0,0.59,0,True,▄▇▄▄▇▃█▂▁▁▅▅▁▅▃▄▄▃▆▅,-0.014537560847256992,-0.0005337247314698423,-0.04961669976394101,-0.026146284998499247,FLAT,False,43,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
IGPL,421.8,True,False,False,True,False,False,1.378666710328422,1.24308678,1.2986668379484814,False,-0.12553351963789913,False,67.93,True,1.1888656510058893,76.0,0.74,0,True,▂▄▅██▃▁▂▃▂▄▄█▅▆▆▇▄▄█,-0.03786496350364954,-0.001656804733727757,-0.07294410242033356,-0.027269365000757162,FLAT,False,43,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
RSL,129.48,True,False,True,True,False,True,1.305088446698762,3.950706708,1.3005378271545374,False,-0.09025866153408169,False,39.5,False,0.8403271957536884,32.0,-0.53,0,False,▃▂▆▅█▅▅▇▅▄▁▁▄▅▄▃▂█▆▃,-0.0059117082533589604,-0.020797095969144697,-0.04099084717004298,-0.0464096562361741,UP,False,38,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
TCIEXP,499.0,True,False,False,False,False,False,0.09549755269039777,1.3053341,0.08043251588662878,False,0.40955766103574975,False,54.98,True,1.1595853501639828,51.0,0.1,0,False,▆▄▆▇▆▆▄▅▇▁▂▂▅█▆▄▆▆▅▆,-0.03266453426383642,-0.03705133153222706,-0.06774367318052044,-0.06266389179925647,FLAT,False,33,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,CMF positive
ALEMBICLTD,87.87,True,False,False,False,False,False,0.6486642050364296,2.32117392,0.625726475476622,False,-0.31707000574063277,False,60.36,True,1.247764834778654,87.0,1.09,0,True,▆▇▆▆▄▃▁▆▂▄██▅▃▄▆▆▆▅█,0.01984679665738165,-0.05138723955521962,-0.015232342259302367,-0.07699979982224903,UP,False,29,16.0,IGNORE,SEED,,NEUTRAL,C,WAIT,No standout factor
AUTOAXLES,1750.5,True,False,False,False,False,False,1.1261408914432232,1.3531365,1.1174791149295091,False,-0.027647777091771943,False,62.96,True,1.150322020737222,73.0,0.66,0,True,▇▆▄▄▇▃▅▄█▆▁▁▅▇▅▅▅▄▆▇,0.042584871947587866,-0.05790861632850752,0.0075057330309038495,-0.08352117659553693,UP,False,28,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
ALLDIGI,792.8,True,False,False,False,False,False,1.1689393038268974,0.4285084,1.1433258076754773,False,-0.20199643910349332,False,76.34,True,1.1047756874095516,89.0,1.17,0,True,▄▄▅▅▄▆▃▇▇▇██▅▃▇▁▆▆▆▇,-0.04089039438664421,-0.05506555423122772,-0.07596953330332823,-0.08067811449825713,UP,False,28,16.0,IGNORE,SEED,,NEUTRAL,C,WAIT,No standout factor
BHARATRAS,1309.6,True,False,False,False,False,False,0.7399763175825411,0.7324592799999999,0.6973338508000005,False,-0.3250943840573578,False,59.85,True,1.0669970762319048,87.0,1.1,0,True,▄▄▃▂▆▂▅▇▃▅██▅▂▅▁▅▆▅▅,-0.05403062698642025,-0.06650509658564419,-0.08910976590310427,-0.09211765685267359,UP,False,25,16.0,IGNORE,SEED,,NEUTRAL,C,WAIT,No standout factor
ICEMAKE,748.25,True,False,False,False,False,False,0.7485904380948553,1.393316325,0.7241285861491296,False,-0.18335851476958412,False,55.36,True,1.0870248193528118,57.0,0.18,0,True,▆▃▇█▆█▅▃▂▃▅▅▆▆▁▅▃▆▆▆,-0.017399868680236352,-0.07280049566294922,-0.05247900759692037,-0.09841305592997862,UP,False,23,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
GREENPANEL,188.76,True,False,False,False,False,False,1.2803707297067806,3.9719634239999992,1.2617516027075828,False,-0.29948453558429566,False,54.46,True,1.0413101463685122,58.0,0.18,0,True,▁▇▆▇▇▇█▇██▅▅▇▆▇▇▆▆▄▇,-0.006160164271047264,-0.08811594202898554,-0.04123930318773128,-0.11372850229601494,UP,False,18,16.0,IGNORE,NONE,,NEUTRAL,C,WAIT,No standout factor
DOLATALGO,70.53,True,False,False,False,False,False,1.4209178373306666,0.981594222,1.3391432777504513,False,-0.08989021844322823,False,58.76,True,1.0884605766470004,88.0,1.08,0,True,▆▅▄▅▅▂▅▆▅▆▇▇▅▁▇▇█▇▆▇,-0.025424899820367552,-0.09286173633440509,-0.06050403873705157,-0.11847429660143449,UP,False,18,16.0,IGNORE,SEED,,NEUTRAL,C,WAIT,No standout factor
