symbol,close,price_down,close_gt_ema20,close_gt_ema50,close_gt_ema200,breakout20,within_15pct_52w_high,volume_ratio,turnover_cr,turnover_ratio,up_day_volume_above_avg,cmf20,cmf_rising,latest_delivery_pct,latest_delivery_above_avg20,delivery_ratio,delivery_percentile,delivery_zscore,consecutive_high_delivery_days,delivery_slope_positive,delivery_sparkline,stock_return_20d,stock_return_50d,rs_raw_20,rs_raw_50,rs_trend,outperform_benchmark_50d,rs_percentile,ics,rating,stage,delivery_tag,regime,action_rank,action,reason
HGINFRA,561.5,True,False,False,False,False,False,0.5076135392885792,2.7909919,0.49843416228019394,False,-0.043526394069876954,True,50.85,True,1.0864339967310834,63.0,0.43,0,True,▁▂▂▃▄▃▆▅▆▅▃▆▆▁▆█▇▂▄▅,-0.011965511173675836,-0.08528142054247789,-0.05213510792561715,-0.13150301060680603,UP,False,16,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ESCORTS,2978.9,True,True,True,False,False,False,0.5679870876968081,22.595850170000002,0.5876791976202729,False,-0.15676186131444564,True,50.58,False,0.9929523547772826,64.0,0.28,0,False,▄▇▃█▁▂▃▂▃▅▃▄▄▂▅▂▅▃▂▄,0.06774436359726166,-0.08692720306513402,0.027574766845320342,-0.13314879312946215,UP,False,15,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
DBCORP,198.77,False,False,False,False,False,False,0.693687580840101,0.910386477,0.6917032788789697,False,-0.313121886534534,True,61.92,True,1.0120541004372168,75.0,0.73,0,True,▄█▅▆▆▇▆▃▇▅█▇▇██▁▄█▅▆,-0.022859109232130415,-0.11064876957494407,-0.06302870598407173,-0.1568703596392722,UP,False,12,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TIRUMALCHM,175.17,True,False,False,False,False,False,0.24629562557102214,3.2531171039999998,0.24525027710484165,False,0.01123924542447479,False,51.05,True,1.0205713600287878,63.0,0.2,0,True,▅▅▅▅▄▅▅▆▅▅▅▆▆█▂▁▄▄▅▅,0.0073030477285795925,-0.12045591484233786,-0.032866549023361724,-0.166677504906666,UP,False,10,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
CEINSYS,924.0,True,False,False,False,False,False,0.3824772040627122,2.6512332,0.38062390932281365,False,-0.4271193467866382,True,56.03,True,1.1022801046605417,68.0,0.55,0,True,██▇▁▅▅▅▆▇▇▆▇▇▅█▇█▆▃▇,0.005604832127115378,-0.16546242774566478,-0.03456476462482594,-0.2116840178099929,UP,False,4,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
UEL,127.5,True,False,False,False,False,False,0.4854456698607847,0.03423375,0.447103967870927,False,-0.12994207739341024,True,63.58,True,1.1360874848116647,66.0,0.19,0,True,▃▂▅▅▁▅▅▆▅▆████▃▂▃▇▆▆,-0.03041825095057038,-0.1861355802374569,-0.0705878477025117,-0.23235717030178504,UP,False,3,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
IRMENERGY,264.1,True,False,False,False,False,False,0.2695797020061461,1.8363929400000003,0.26254921010635224,False,-0.11946754647670771,True,49.81,True,1.4568374256006786,73.0,0.66,0,True,▂▃▄▅▂▂▄▁▅▅▄▃▃▅▅▁▄▂█▆,0.02822659139575623,-0.2030538036754277,-0.011943005356185088,-0.24927539373975582,UP,False,2,21.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TASTYBITE,8621.5,False,True,True,True,False,False,0.2790959144194044,1.4553092,0.27648610089214504,False,-0.13023966837133064,True,46.62,False,0.9240740924272306,25.0,-0.58,0,False,▇▄▅▆▆▆▇▅▄▃▆▆▆▅█▁▄▆█▅,0.08147265429001505,0.23278758847501257,0.04130305753807373,0.18656599841068444,FLAT,True,83,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
RBA,72.76,True,False,True,True,False,False,0.13584529937658155,12.384697880000001,0.12968022240780241,False,0.028284930792641685,False,54.4,False,0.8927106239128294,29.0,-0.6,0,False,▇▇▇▇██▇▂▁▃▄▅▅▅▇▅▄▄▄▅,0.0589433852423229,0.1343935141877144,0.018773788490381582,0.08817192412338626,FLAT,True,70,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
ZEEL,102.37,False,False,True,True,False,False,0.6178081043467973,275.978371907,0.5738168079799841,False,-0.0233262677020305,True,23.57,False,0.8774966958917368,6.0,-1.72,0,False,▄▁▂▅▂▅▃▃▃▄▃▆▆▇█▂▄▄▇▃,-0.04878275413491917,0.11965438040030629,-0.08895235088686049,0.07343279033597816,FLAT,True,66,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ASHAPURMIN,631.35,True,False,False,True,False,False,0.7771386363309378,17.5628943,0.7177465363325519,False,-0.3051545129626914,False,49.24,True,1.1790905390196595,87.0,1.09,0,True,▅▃▆▄▅▅▅▆▆▇▄██▁██▇▇▅▇,-0.08006702608188832,0.014705882352941124,-0.12023662283382963,-0.03151570771138701,FLAT,False,42,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
SCI,290.55,True,False,False,True,False,False,0.3299450853679947,50.690195595000006,0.3097126857636515,False,-0.2779974058737247,False,39.28,True,1.262312203743874,87.0,1.06,0,True,▇▁▄▁▅▂▃▂▂▄▂▇▇▆▅█▄▇█▇,-0.02221100454315994,0.0005854397685791657,-0.06238060129510126,-0.04563615029574897,FLAT,False,38,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
HGS,411.3,False,False,False,False,False,False,0.15558663679914972,0.60691428,0.14476821778803525,False,0.040760692224222364,True,56.91,True,1.0787807559616331,44.0,-0.1,0,False,▁▃▃█▅▄▅▄▄▄▅▅▅▄▅▅▅▅▄▅,0.027607745159275554,-0.00012155099064059538,-0.012561851592665763,-0.04634314105496873,UP,False,38,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
IONEXCHANG,405.6,True,True,True,True,False,False,0.3436854108285329,11.531735280000001,0.3569010980474517,False,-0.0015930676811360927,False,37.03,False,0.8400825790058758,12.0,-1.14,0,False,█▆▇▆▃▁▅▇▄▄▅▅▅▂▅▂▆▃▆▃,0.1693815770505982,-0.00685602350636616,0.12921198029865688,-0.05307761357069429,UP,False,36,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
AFCONS,310.25,True,False,False,False,False,False,0.1633633272543872,9.256339775,0.1548489229352172,False,-0.5234824821130569,False,45.61,True,1.20723653736716,39.0,-0.28,0,True,▁▃▄▅▆█▆▇▇▅▅▄▄▅▄▆▆▆▆▆,-0.016640253565768592,-0.017418844022169422,-0.05680985031770991,-0.06364043408649755,UP,False,34,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ALEMBICLTD,90.79,True,False,True,False,False,False,0.4883846809498152,1.7960440960000001,0.4871749950082825,False,-0.3126656799260489,False,49.74,True,1.0376226883481272,43.0,-0.14,0,True,▃▆▇▆▆▄▃▁▆▂▄██▅▃▄▆▆▆▅,0.04681194511702991,-0.017317891546704156,0.006642348365088591,-0.06353948161103229,UP,False,34,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ITI,292.15,True,False,False,False,False,False,0.5005047300356551,8.969969094999998,0.4780362898900929,False,-0.4496736535856088,False,40.27,True,1.1846208154380187,89.0,1.1,0,True,█▃▃▆▄▃▄▂▅▅▃▆▆▇▄▁▆▆▄▆,-0.026815456362425105,-0.025094270364067306,-0.06698505311436642,-0.07131586042839544,UP,False,32,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
GESHIP,1384.9,True,False,False,True,False,False,0.5342298682343763,44.438532710000004,0.5153090469019267,False,-0.09608610775370792,False,52.82,True,1.1434632953044834,59.0,0.26,0,True,▅▃▁▂▁▄▆▃▂▇▅██▇▄▇▄▅▄█,-0.0397309665788379,-0.027594438983288838,-0.07990056333077922,-0.07381602904761697,FLAT,False,31,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
FINPIPE,170.75,True,False,False,False,False,False,0.4394621156908544,9.430642025,0.42811823577516145,False,-0.006737444674829018,False,54.25,True,1.112774860518543,74.0,0.53,0,True,▄▂▂▃▄█▃▇▄▂▁▅▅▂▂▄▂▄▄▅,-0.013176905738889189,-0.026288777372262873,-0.053346502490830505,-0.072510367436591,UP,False,31,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ASHOKLEY,164.16,True,True,True,True,False,False,0.3205274744827528,148.191713568,0.3361945749643453,False,-0.017962133330534657,False,44.89,False,0.9444163931667088,33.0,-0.37,0,False,▄▄▁▃▃▇▄▄▄▄▃▃▃█▄▁▄▄▃▃,0.14158553546592478,-0.03036030714707627,0.10141593871398347,-0.0765818972114044,UP,False,30,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
IEX,122.46,True,False,False,False,False,False,0.5466914811980601,28.096230474000002,0.5421132473797694,False,-0.15613398307533305,False,48.91,True,1.1679442175896078,87.0,1.04,0,True,▃▅▅▇▇▇█▆▆▃▁▂▂█▅▄▇▆▄▇,0.019990004997501254,-0.031553973902728405,-0.020179591754440063,-0.07777556396705654,UP,False,30,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
NLCINDIA,302.25,True,False,False,True,False,False,0.3040679827802679,67.6371423,0.28895731283616355,False,-0.17665041830876893,False,52.42,True,1.1079056103308713,87.0,1.06,0,True,▄▁▃▃▅▄▇▄▅▅▂▃▃█▃▄▄▃▄▅,-0.0778032036613272,-0.0369603313684882,-0.11797280041326852,-0.08318192143281633,FLAT,False,28,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
ATUL,6432.5,True,False,False,False,False,False,1.0621046718929348,11.189977,1.0448628431066282,False,-0.3338148777038991,False,63.9,True,1.1103581295939113,80.0,0.77,0,True,▃▄▃▃▄▇▆▄▆▁▃▆▆▃█▃▃▅▃▆,-0.033288247670574145,-0.03992537313432831,-0.07345784442251546,-0.08614696319865645,UP,False,27,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SWARAJENG,3772.8,True,False,False,False,False,False,0.6806685386298882,4.97519136,0.6555823498337426,False,0.067353564206146,False,55.17,False,0.9908227222930622,62.0,0.34,0,True,▄▆█▄▁▃▆▅▄▆▆▆▆▄▆▆▇▄▅▅,-0.0019575683826251744,-0.050629089079013534,-0.04212716513456649,-0.09685067914334167,UP,False,25,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
TATAINVEST,667.85,False,False,False,False,False,False,0.998511587619901,23.373815009999998,0.9888947433322117,False,-0.08465516070990402,False,42.76,True,1.126048428509355,80.0,0.86,0,True,█▆▁▆▇▇▄▆▇▇█▃▃▇▄██▇▇▇,0.007847279861163514,-0.06391478029294273,-0.0323223168907778,-0.11013637035727086,UP,False,21,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
HINDALCO,953.5,False,False,False,True,False,False,0.46728820220850165,315.85803095,0.4439625151872944,False,-0.19543057130378083,False,60.5,True,1.041334974224808,79.0,0.76,0,True,▆▇▇█▅▇▆▆▇▇▇██▇█▇▄▁▆▇,-0.1528962331201137,-0.06670581901825479,-0.193065829872055,-0.11292740908258292,FLAT,False,20,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
VMM,117.28,True,False,False,False,False,False,0.8090101372298518,100.97626216,0.8017029991809825,False,-0.09541351409615166,False,57.29,True,1.1286668374081443,71.0,0.59,0,True,▄▇▄▅▆▄▄█▄▅▁▇▇▆▆▅▄▅▅▇,-0.008286825638423867,-0.06705910428764617,-0.048456422390365184,-0.1132806943519743,UP,False,20,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
KIOCL,385.8,True,False,False,True,False,False,0.7960837415723169,4.765363020000001,0.7618181639566036,False,-0.3710960219830993,False,43.39,True,1.070551806664117,88.0,1.14,0,True,▆▆▄▃▃▄▁▄▂█▄▆▆▃▄▅▇▃▆▅,-0.06188449848024313,-0.06789079487798977,-0.10205409523218445,-0.1141123849423179,UP,False,20,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
MUKANDLTD,131.24,True,False,False,False,False,True,0.7487659438893949,1.190569908,0.7335415702627206,False,-0.226484503395954,False,60.63,True,1.0086675872165567,79.0,0.75,0,True,▄▂▄▃▁▅▃▄▁▃▃▄▄▂▃▆▅█▁▃,-0.04615160985536737,-0.06756660746003551,-0.08632120660730869,-0.11378819752436364,UP,False,20,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SRM,489.15,True,False,False,True,False,False,0.7508847172613407,4.456694565,0.7249620245420281,False,-0.31632251650612864,False,57.4,True,1.124431907224573,86.0,1.01,0,True,▆▄▅▇▅▅▇▇▇▄▆▅▅▅▁▅▆█▇▇,0.0031788351107464585,-0.07322849564228873,-0.03699076164119486,-0.11945008570661686,UP,False,19,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
IGL,152.28,False,False,False,False,False,False,0.8823400480366185,36.566356824,0.8142933917917801,False,-0.28170617424609246,False,57.4,True,1.0190223421536166,81.0,0.69,0,True,▅▄█▃▃▁▂▄▄▆▁▆▆▄▃▄▄▄▇▅,-0.06289230769230769,-0.07641921397379914,-0.10306190444424901,-0.12264080403812727,UP,False,18,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SIRCA,400.7,True,False,False,False,False,False,0.6453660632836001,6.86014428,0.6297050030558325,False,-0.41049133315579545,False,40.11,True,1.1608757941044527,77.0,0.74,0,True,▃▄▁▅▅▃▄▃▂▄▅▄▄▃█▅▇█▇▅,-0.04287591066523344,-0.07662173061412603,-0.08304550741717476,-0.12284332067845416,UP,False,18,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
WONDERLA,489.65,True,False,False,False,False,False,0.43995939827818625,1.0028032,0.4399687840862362,False,0.0989493029787453,False,57.93,False,0.9682676316471247,57.0,0.23,0,True,▄▅▅▄▄▁▄▄▄▅▄▄▄▃▄▄█▅▅▄,0.025337660977907905,-0.0741230972865653,-0.014831935774033411,-0.12034468735089343,UP,False,18,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
PRECWIRE,373.9,True,False,False,True,False,False,0.6137710334030729,7.97435225,0.5578491991672417,False,-0.15448002761199714,False,53.03,True,1.2564415433641738,88.0,1.22,0,True,▃▁▃▄▃▁▂▅▆▄▃▄▄▄▃▅▅▆██,-0.08993549957405389,-0.07838304165639642,-0.1301050963259952,-0.12460463172072456,FLAT,False,17,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
IREDA,125.16,True,False,False,False,False,False,0.6874830699311821,41.896446395999995,0.6801384616484538,False,-0.03852400482275969,False,34.58,True,1.0934906003446803,59.0,0.24,0,True,▅▅▄█▅▅▆▇▄▇▁▅▅▅▄▇▇▆█▆,0.02196456275006131,-0.09304347826086956,-0.018205034001880005,-0.1392650683251977,UP,False,15,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
AWL,185.37,True,False,False,False,False,False,0.4601100913113014,41.967452871000006,0.4546815171921913,False,-0.33233151757114454,False,51.71,True,1.0195691822349289,53.0,0.09,0,True,▄▅▇▇▆██▆▇█▇▇▇▆▅▅▅▁▆▆,-0.01764705882352935,-0.09992716678805524,-0.057816655575470666,-0.14614875685238338,UP,False,13,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
ABLBL,95.08,True,False,False,False,False,False,0.9899892182429059,10.1267331,0.9568565435198371,False,-0.36029777781617905,False,61.86,True,1.1246250340878103,74.0,0.45,0,True,▅▃▂▅▃█▅▆▅▆▁██▅▅▂▁▃▇▇,-0.03696951281272165,-0.1016628873771731,-0.07713910956466297,-0.14788447744150124,UP,False,13,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
KPEL,321.9,True,False,False,False,False,False,1.2932229733515046,7.39356015,1.2063277282105793,False,-0.24924022060018802,False,56.28,True,1.0439137491305355,85.0,1.02,0,True,▄▃▆▄▅▆█▄▅▆▆▇▇▅▁█▇▄▇▆,-0.06830680173661363,-0.11104360553422998,-0.10847639848855495,-0.15726519559855812,UP,False,11,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
MANINFRA,102.19,True,False,False,False,False,False,0.24565228558987257,5.600063094999999,0.23118849256240623,False,-0.35696396929873864,False,46.8,True,1.4823965410747375,46.0,-0.02,0,True,▁▅▅▆▅█▄▅▂▆▂▅▅▂▂▂▂▃▄▆,-0.11162305485525514,-0.12260667983171636,-0.15179265160719646,-0.1688282698960445,UP,False,9,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SUPREMEIND,3181.4,True,False,False,False,False,False,1.2640548844995105,85.90925304,1.1925383096937123,False,-0.2759142217174678,False,54.8,True,1.069706611489586,63.0,0.35,0,True,▇▄▆▂▅▆█▄▁▄▄▇▇▄▄▇▇▃▁▆,-0.09095065291310678,-0.13839237352399525,-0.1311202496650481,-0.18461396358832338,UP,False,7,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
PIIND,2652.3,True,False,False,False,False,False,0.4295682515102321,39.95106444,0.4125583683463412,False,-0.2114168356831056,False,59.58,True,1.142188907846558,79.0,0.74,0,True,▁▄▅▄▄▄▆▆█▃▅▆▆▇▆▇▇▅█▇,-0.07469299469718105,-0.13986898430406014,-0.11486259144912236,-0.18609057436838827,UP,False,7,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
IRCON,133.13,True,False,False,False,False,False,0.5124715782382011,12.703091531,0.5009467596548063,False,-0.18628932139240573,False,34.69,True,1.0473401364651893,69.0,0.44,0,True,▅▄▆▅▃▃▅▇▅▄▃▅▅█▄▁▅▆▄▅,-0.02318585369432824,-0.13546334177544006,-0.06335545044626956,-0.1816849318397682,UP,False,7,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
INTERARCH,1824.0,True,False,False,False,False,False,0.7059148427594327,6.9003744,0.6956093122932471,False,-0.12218675968759593,False,58.49,True,1.1834690677323083,85.0,0.94,0,True,▅▂▅▄▆▂▇▅▅▁▆██▃▇▆█▆██,0.058557251465382265,-0.13562695479101494,0.01838765471344095,-0.18184854485534307,UP,False,7,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
WAAREEENER,2841.2,True,False,False,False,False,False,0.6459177118868635,149.10560776,0.6133223995374151,False,-0.23112201725351622,False,45.64,True,1.1820159535895576,95.0,1.85,0,False,▂▄▅▄▁▅▅▄█▇▃▅▅▄▆▇▇▆▇█,-0.06564062088923983,-0.15397671440907612,-0.10581021764118115,-0.20019830447340425,UP,False,6,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,Delivery P95
MOIL,275.8,True,False,False,False,False,False,0.9958591169897429,11.2831159,0.9559749725720207,False,-0.4097480562793208,False,47.69,True,1.0664132379248659,79.0,0.76,0,True,▃▁▁▁▃▄▄▃█▇▅▆▆▃▆▁█▃▅▅,-0.05483207676490742,-0.1491593398118154,-0.09500167351684874,-0.19538092987614353,UP,False,6,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
INOXWIND,86.14,True,False,False,False,False,False,0.4635124045808485,46.5362736,0.44747586561633085,False,-0.24853536743914578,False,35.73,True,1.081089258698941,45.0,-0.2,0,True,█▃▃▅▃▅█▃▂▁▁▄▄▃▅▅▆▆▇▅,0.0,-0.1724469209338073,-0.04016959675194132,-0.21866851099813545,UP,False,4,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
BLUESTARCO,1605.4,False,False,False,False,False,False,0.7900574554571628,45.8839374,0.7728907447142717,False,-0.051601266228151706,False,43.41,True,1.0417816602270273,44.0,-0.22,0,True,▅▃▁▄▁▁▅▄▃▄▄▂▂▄▃▃▅▅█▄,0.02202699261522789,-0.16223973281845216,-0.018142604136713425,-0.2084613228827803,UP,False,4,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GRAPHITE,603.5,True,False,False,False,False,False,1.1490433131379283,45.3189876,1.0937441340142402,False,-0.174211463996298,False,43.53,True,1.096031825964347,88.0,1.26,0,True,▆▅▁▂▅▁▇▆▇▅▇██▃▅▂▄▄▂▆,-0.09533803028031784,-0.17980429464528402,-0.13550762703225916,-0.22602588470961216,UP,False,4,20.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
SUNTV,507.45,True,False,False,False,False,False,0.5746487767574674,6.150750705,0.5656832513683987,False,-0.3791028901347907,False,55.19,True,1.0846878009473084,83.0,0.98,0,True,▁▄▆▇▁▄▅▁██▃██▂▅▃▅█▂▆,-0.012647144663877952,-0.16947626841243868,-0.05281674141581927,-0.2156978584767668,UP,False,4,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
APEX,393.85,True,False,False,True,False,False,0.45003151251759904,3.30022669,0.42857245211209655,False,-0.2258104247833902,False,32.26,True,1.019966169751964,62.0,0.18,0,True,▂▁▃▃▆▆▂▄█▁▆▅▅▇▂▆█▇▇▄,-0.038921425085407524,-0.16944327288064098,-0.07909102183734884,-0.21566486294496912,UP,False,4,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
BRIGADE,516.4,True,False,False,False,False,False,1.3166164747019427,70.7462836,1.212638842818031,False,-0.15516641816233764,False,62.14,True,1.407857175223164,78.0,0.77,0,True,▆▅▆▇▅▁▄▆▅▆▄▅▅▆▆█▇█▄█,-0.20492686682063133,-0.34362885287575473,-0.24509646357257264,-0.38985044294008286,UP,False,1,20.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GRINDWELL,2033.6,True,False,True,True,False,True,0.48163905721648537,6.136388,0.4657720063119487,False,-0.10869309569850677,False,52.32,False,0.9494170484961212,34.0,-0.5,0,False,▄▇█▅▃▅▅▃█▅▅▂▂▃▁▄█▄▄▄,0.05193461618042616,0.25206255387267573,0.011765019428484846,0.2058409638083476,FLAT,True,85,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CENTUM,3556.0,True,False,True,True,False,True,1.024279342600788,17.8393852,1.0185165873133903,False,-0.051286840368913456,False,36.31,False,0.8897983189158722,23.0,-0.71,0,False,▄▁▅▃▅▆▆▅▅▄▆▅▅█▄▃▇▅▇▄,0.0598474010491179,0.2397155208478594,0.019677804297176582,0.19349393078353128,FLAT,True,84,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
CORONA,1980.0,True,True,True,True,False,True,0.2748939022507409,3.6135,0.292755515886811,False,-0.4302078152138145,False,47.06,False,0.9683526071031731,60.0,0.19,0,False,▅▆▄▅▆▁▄▇▆▂▂▅▅█▅▃▄▄▄▄,0.13753877973112716,0.2040133779264215,0.09736918297918584,0.15779178786209336,FLAT,True,80,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
HEALTHX,315.6,True,True,True,True,False,True,0.7345080100921006,0.28252512,0.7433625473462494,False,-0.13812613936260887,False,43.84,False,0.6410668850349488,,,0,False,▃▄▆▆▅▅▄▃▂█▇▄▄▅▆▃▇▅▁▁,0.07639836289222379,0.16543574593796162,0.036228766140282476,0.11921415587363349,FLAT,True,74,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SBCL,723.75,True,False,True,True,False,True,0.8562849672928681,34.009374375,0.8325823374769686,False,-0.1282102051326554,False,44.83,False,0.9216504594889086,15.0,-0.9,0,False,█▅▃▃▇▄▅▃▆▃█▄▄▆▃▄▇▃▁▃,-0.010324080404758629,0.1317435496481627,-0.050493677156699945,0.08552195958383457,FLAT,True,69,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SUNFLAG,332.8,True,False,False,True,False,False,0.7604780176716424,4.9567232,0.7193145414026161,False,-0.14442654757397588,False,61.51,True,1.2451921130410137,86.0,1.14,0,True,▁▁▄▂▄▃▇▅▂▅█▃▃▂▅▄▂▆█▇,-0.06804816577989359,0.1241344367505488,-0.1082177625318349,0.07791284668622067,FLAT,True,67,19.0,IGNORE,SEED,,GREEN,C,WATCHLIST,No standout factor
AGARWALEYE,472.55,True,True,True,True,False,True,1.1034540650809515,3.6028157100000002,1.1266351649250779,False,-0.09886338735148088,False,47.89,False,0.9320747372518491,53.0,-0.05,0,False,██▆▇▅▅▆▅▅▁▆▆▆▆▄▄▇▆▃▅,0.05362318840579716,0.06839249378250067,0.013453591653855845,0.02217090371817254,FLAT,True,55,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SHAKTIPUMP,596.0,True,True,True,False,False,False,1.201919022222488,142.5675508,1.22917173684744,False,-0.15399784678370826,False,21.43,False,0.5985281179739976,10.0,-1.36,0,False,█▇█▇██▇▇▆▄▄▆▆▅▇▇▇▆▁▃,0.13577894235350163,0.05477391381293706,0.09560934560156031,0.008552323748608925,UP,True,51,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GUJTHEM,377.25,True,False,False,True,False,False,0.274966301405916,1.4582976,0.2628531071580662,False,-0.244852782755539,False,61.89,True,1.1734369815613597,78.0,0.78,0,True,▃▂▄▄▅▃▄▁▄█▃▆▆▂▆▄▄▃▄▅,-0.059578711205284796,0.0523893212821156,-0.09974830795722611,0.006167731217787464,FLAT,True,51,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
MIDWESTLTD,1350.0,True,True,True,True,False,False,0.7838647576138131,3.00402,0.8295431688562555,False,-0.11827695743527995,False,42.23,False,0.7729477441200694,63.0,0.28,0,False,█▅▄▃▄▃▄▅▄▃▂▃▃▃▁▃▃▂▃▂,0.08941252420916723,0.04651162790697683,0.049242927457225916,0.0002900378426486938,UP,True,50,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
SHALBY,173.01,False,True,True,False,False,False,0.776895634679946,0.965084382,0.7847595558712573,False,-0.022144519141927672,True,45.15,False,0.8656058282208589,38.0,-0.23,0,True,█▃▅▄▅▁▅▃█▂▂▁▁▆▂▆▇▇▄▂,0.0231829203382814,0.0386000720374593,-0.016986676413659918,-0.007621518026868834,FLAT,False,48,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
GRINFRA,896.65,True,False,False,False,False,False,0.5504810744873392,1.92403157,0.5423326232263039,False,0.06278594709318333,True,46.38,False,0.9681661621960129,33.0,-0.35,0,False,▄▆▄▁▃▆▅▅▅▆█▇▇▅▆▆▇█▆▅,0.0398353241331324,0.017302019514408906,-0.00033427261880891734,-0.028919570549919227,UP,False,43,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,CMF positive
POWERINDIA,31840.0,True,False,False,True,False,False,0.7401125187537813,449.297424,0.6963171884762458,False,-0.029545464287102894,True,32.67,False,0.9134118041770347,42.0,-0.27,0,True,▄▃▂▄▆▅▃▄▂▄▄▁▁█▅▂▁▃▃▃,-0.09054555841188228,0.003783102143757988,-0.1307151551638236,-0.042438487920570145,FLAT,False,39,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
TATACONSUM,1111.2,False,False,False,False,False,True,0.9113898237580295,171.43549152,0.9140172255100852,False,-0.07706852128322633,True,62.78,True,1.1748963684510945,80.0,0.77,0,False,▂▄▆▆▁▅▇▄▆█▆▆▆▃▇▆▇▄▅▇,-0.03315061341686232,-0.026970227670753077,-0.07332021016880363,-0.07319181773508121,FLAT,False,31,19.0,IGNORE,NONE,,GREEN,C,WATCHLIST,No standout factor
